location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",5.346279739978768,"µg/m³","2026-02-01T01:00:00Z","2026-01-31T20:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.813244039813678,"µg/m³","2026-02-01T02:00:00Z","2026-01-31T21:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.752083326556853,"µg/m³","2026-02-01T03:00:00Z","2026-01-31T22:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.0439484143067923,"µg/m³","2026-02-01T04:00:00Z","2026-01-31T23:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.5303571447064834,"µg/m³","2026-02-01T05:00:00Z","2026-02-01T00:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9400297531503297,"µg/m³","2026-02-01T06:00:00Z","2026-02-01T01:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1029761973324985,"µg/m³","2026-02-01T07:00:00Z","2026-02-01T02:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.00461310050672,"µg/m³","2026-02-01T08:00:00Z","2026-02-01T03:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.9754464332169545,"µg/m³","2026-02-01T09:00:00Z","2026-02-01T04:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.8538690487676788,"µg/m³","2026-02-01T10:00:00Z","2026-02-01T05:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.0532738138877211,"µg/m³","2026-02-01T11:00:00Z","2026-02-01T06:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.9026785685813853,"µg/m³","2026-02-01T12:00:00Z","2026-02-01T07:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.9688988143378601,"µg/m³","2026-02-01T13:00:00Z","2026-02-01T08:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.8681547642530251,"µg/m³","2026-02-01T14:00:00Z","2026-02-01T09:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.8163690520006988,"µg/m³","2026-02-01T15:00:00Z","2026-02-01T10:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.992410718175095,"µg/m³","2026-02-01T16:00:00Z","2026-02-01T11:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1397321446621347,"µg/m³","2026-02-01T17:00:00Z","2026-02-01T12:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.6276785700715015,"µg/m³","2026-02-01T18:00:00Z","2026-02-01T13:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.8011904792594058,"µg/m³","2026-02-01T19:00:00Z","2026-02-01T14:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.6183035699207158,"µg/m³","2026-02-01T20:00:00Z","2026-02-01T15:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.6218749986340601,"µg/m³","2026-02-01T21:00:00Z","2026-02-01T16:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.3727678563889292,"µg/m³","2026-02-01T22:00:00Z","2026-02-01T17:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.5607142854659328,"µg/m³","2026-02-01T23:00:00Z","2026-02-01T18:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9245535656809807,"µg/m³","2026-02-02T00:00:00Z","2026-02-01T19:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.742261914625054,"µg/m³","2026-02-02T01:00:00Z","2026-02-01T20:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.101934522035576,"µg/m³","2026-02-02T02:00:00Z","2026-02-01T21:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.0747023842164447,"µg/m³","2026-02-02T03:00:00Z","2026-02-01T22:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.884523808246567,"µg/m³","2026-02-02T04:00:00Z","2026-02-01T23:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.372767856610673,"µg/m³","2026-02-02T05:00:00Z","2026-02-02T00:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1476190417029317,"µg/m³","2026-02-02T06:00:00Z","2026-02-02T01:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.6791666723743436,"µg/m³","2026-02-02T07:00:00Z","2026-02-02T02:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.44166667034317336,"µg/m³","2026-02-02T08:00:00Z","2026-02-02T03:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.34047619454074834,"µg/m³","2026-02-02T09:00:00Z","2026-02-02T04:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.26116071903102456,"µg/m³","2026-02-02T10:00:00Z","2026-02-02T05:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.27589286068853525,"µg/m³","2026-02-02T11:00:00Z","2026-02-02T06:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.45967262318091734,"µg/m³","2026-02-02T12:00:00Z","2026-02-02T07:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1669642955863047,"µg/m³","2026-02-02T13:00:00Z","2026-02-02T08:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.8108630953467495,"µg/m³","2026-02-02T14:00:00Z","2026-02-02T09:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.837351192365445,"µg/m³","2026-02-02T15:00:00Z","2026-02-02T10:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1508928528055549,"µg/m³","2026-02-02T16:00:00Z","2026-02-02T11:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.197916668618009,"µg/m³","2026-02-02T17:00:00Z","2026-02-02T12:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.6127976181783845,"µg/m³","2026-02-02T18:00:00Z","2026-02-02T13:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.4943452299173388,"µg/m³","2026-02-02T19:00:00Z","2026-02-02T14:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.3278273749941338,"µg/m³","2026-02-02T20:00:00Z","2026-02-02T15:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.825595239166259,"µg/m³","2026-02-02T21:00:00Z","2026-02-02T16:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.6619047603259485,"µg/m³","2026-02-02T22:00:00Z","2026-02-02T17:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.2870535648294856,"µg/m³","2026-02-02T23:00:00Z","2026-02-02T18:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.2002976291946,"µg/m³","2026-02-03T00:00:00Z","2026-02-02T19:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.6233630996374857,"µg/m³","2026-02-03T01:00:00Z","2026-02-02T20:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.965624996948811,"µg/m³","2026-02-03T02:00:00Z","2026-02-02T21:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.5254464223980904,"µg/m³","2026-02-03T03:00:00Z","2026-02-02T22:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.836755946810756,"µg/m³","2026-02-03T04:00:00Z","2026-02-02T23:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.6555059669273238,"µg/m³","2026-02-03T05:00:00Z","2026-02-03T00:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.3653273846776712,"µg/m³","2026-02-03T06:00:00Z","2026-02-03T01:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.4345238118299415,"µg/m³","2026-02-03T07:00:00Z","2026-02-03T02:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.311011906535853,"µg/m³","2026-02-03T08:00:00Z","2026-02-03T03:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.864285713279402,"µg/m³","2026-02-03T09:00:00Z","2026-02-03T04:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.244642849479403,"µg/m³","2026-02-03T10:00:00Z","2026-02-03T05:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.363690459657283,"µg/m³","2026-02-03T11:00:00Z","2026-02-03T06:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.052232162228653,"µg/m³","2026-02-03T12:00:00Z","2026-02-03T07:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
