location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",3.4462797443072,"µg/m³","2025-04-15T21:00:00Z","2025-04-15T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.24122021595637,"µg/m³","2025-04-15T22:00:00Z","2025-04-15T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.765327349305153,"µg/m³","2025-04-15T23:00:00Z","2025-04-15T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.0806547204653425,"µg/m³","2025-04-16T00:00:00Z","2025-04-15T20:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.693154811859131,"µg/m³","2025-04-16T01:00:00Z","2025-04-15T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9663690651456516,"µg/m³","2025-04-16T02:00:00Z","2025-04-15T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.37604166225840646,"µg/m³","2025-04-16T03:00:00Z","2025-04-15T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.42529761061693233,"µg/m³","2025-04-16T04:00:00Z","2025-04-16T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.08571428751262526,"µg/m³","2025-04-16T05:00:00Z","2025-04-16T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.09285714570432901,"µg/m³","2025-04-16T06:00:00Z","2025-04-16T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.24821429001167417,"µg/m³","2025-04-16T07:00:00Z","2025-04-16T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.18422619408617416,"µg/m³","2025-04-16T08:00:00Z","2025-04-16T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.358630961816137,"µg/m³","2025-04-16T09:00:00Z","2025-04-16T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.1587797647807747,"µg/m³","2025-04-16T10:00:00Z","2025-04-16T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.10119048017077148,"µg/m³","2025-04-16T11:00:00Z","2025-04-16T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.47276786031822365,"µg/m³","2025-04-16T12:00:00Z","2025-04-16T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.9827381099263827,"µg/m³","2025-04-16T13:00:00Z","2025-04-16T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
