location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",2.9514880922460365,"µg/m³","2025-11-01T01:00:00Z","2025-10-31T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.794047594425224,"µg/m³","2025-11-01T02:00:00Z","2025-10-31T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.9999999843892593,"µg/m³","2025-11-01T03:00:00Z","2025-10-31T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.315476207417392,"µg/m³","2025-11-01T04:00:00Z","2025-11-01T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.2377480235586444,"µg/m³","2025-11-01T05:00:00Z","2025-11-01T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.3589781819887105,"µg/m³","2025-11-01T06:00:00Z","2025-11-01T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.2743055604560863,"µg/m³","2025-11-01T07:00:00Z","2025-11-01T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.2827381002938464,"µg/m³","2025-11-01T08:00:00Z","2025-11-01T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.2850694510464867,"µg/m³","2025-11-01T09:00:00Z","2025-11-01T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.6111607178602191,"µg/m³","2025-11-01T10:00:00Z","2025-11-01T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.1876984166484033,"µg/m³","2025-11-01T11:00:00Z","2025-11-01T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.6944940504950604,"µg/m³","2025-11-01T12:00:00Z","2025-11-01T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.8447916632784265,"µg/m³","2025-11-01T13:00:00Z","2025-11-01T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.443501974618625,"µg/m³","2025-11-01T14:00:00Z","2025-11-01T10:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.4071924667288032,"µg/m³","2025-11-01T15:00:00Z","2025-11-01T11:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.100148808033693,"µg/m³","2025-11-01T16:00:00Z","2025-11-01T12:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.1379464325450717,"µg/m³","2025-11-01T17:00:00Z","2025-11-01T13:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.8159226047850794,"µg/m³","2025-11-01T18:00:00Z","2025-11-01T14:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.4078372869463194,"µg/m³","2025-11-01T19:00:00Z","2025-11-01T15:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.724404760059856,"µg/m³","2025-11-01T20:00:00Z","2025-11-01T16:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.1773809407438556,"µg/m³","2025-11-01T21:00:00Z","2025-11-01T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.2833333270890375,"µg/m³","2025-11-01T22:00:00Z","2025-11-01T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",6.093005933931896,"µg/m³","2025-11-01T23:00:00Z","2025-11-01T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
