location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",16.63526782109624,"µg/m³","2025-12-01T01:00:00Z","2025-11-30T20:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",17.80535710993267,"µg/m³","2025-12-01T02:00:00Z","2025-11-30T21:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.338244089058467,"µg/m³","2025-12-01T03:00:00Z","2025-11-30T22:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.518898800725031,"µg/m³","2025-12-01T04:00:00Z","2025-11-30T23:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.11547617685227,"µg/m³","2025-12-01T05:00:00Z","2025-12-01T00:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",7.757886907884052,"µg/m³","2025-12-01T06:00:00Z","2025-12-01T01:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.141071423178627,"µg/m³","2025-12-01T07:00:00Z","2025-12-01T02:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.506994026047843,"µg/m³","2025-12-01T08:00:00Z","2025-12-01T03:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.2428571383158364,"µg/m³","2025-12-01T10:00:00Z","2025-12-01T05:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.198809520829291,"µg/m³","2025-12-01T11:00:00Z","2025-12-01T06:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.3586309431564234,"µg/m³","2025-12-01T12:00:00Z","2025-12-01T07:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.850148795616059,"µg/m³","2025-12-01T13:00:00Z","2025-12-01T08:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.234970229367415,"µg/m³","2025-12-01T14:00:00Z","2025-12-01T09:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.045089287195532,"µg/m³","2025-12-01T15:00:00Z","2025-12-01T10:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.4688988144819935,"µg/m³","2025-12-01T16:00:00Z","2025-12-01T11:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7708333310715499,"µg/m³","2025-12-01T17:00:00Z","2025-12-01T12:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.266964289659102,"µg/m³","2025-12-01T18:00:00Z","2025-12-01T13:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.5474702395897891,"µg/m³","2025-12-01T19:00:00Z","2025-12-01T14:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7651785745485021,"µg/m³","2025-12-01T20:00:00Z","2025-12-01T15:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",0.7281250024347433,"µg/m³","2025-12-01T21:00:00Z","2025-12-01T16:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.5342261902877083,"µg/m³","2025-12-01T22:00:00Z","2025-12-01T17:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.192261908225538,"µg/m³","2025-12-01T23:00:00Z","2025-12-01T18:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.7090773861633526,"µg/m³","2025-12-02T00:00:00Z","2025-12-01T19:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.9938988038116976,"µg/m³","2025-12-02T01:00:00Z","2025-12-01T20:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.7998511851543473,"µg/m³","2025-12-02T02:00:00Z","2025-12-01T21:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.2181547530705026,"µg/m³","2025-12-02T03:00:00Z","2025-12-01T22:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.7241883150168826,"µg/m³","2025-12-02T04:00:00Z","2025-12-01T23:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.45937500237709,"µg/m³","2025-12-02T05:00:00Z","2025-12-02T00:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.2325892892799206,"µg/m³","2025-12-02T06:00:00Z","2025-12-02T01:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.351934522745155,"µg/m³","2025-12-02T07:00:00Z","2025-12-02T02:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",1.4178571498819759,"µg/m³","2025-12-02T08:00:00Z","2025-12-02T03:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.0968749941814515,"µg/m³","2025-12-02T09:00:00Z","2025-12-02T04:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.1601190449936047,"µg/m³","2025-12-02T10:00:00Z","2025-12-02T05:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",2.7875000020223006,"µg/m³","2025-12-02T11:00:00Z","2025-12-02T06:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.1837797516158646,"µg/m³","2025-12-02T12:00:00Z","2025-12-02T07:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",3.7144345236676077,"µg/m³","2025-12-02T13:00:00Z","2025-12-02T08:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.22678571442763,"µg/m³","2025-12-02T14:00:00Z","2025-12-02T09:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.62604167028552,"µg/m³","2025-12-02T15:00:00Z","2025-12-02T10:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.8583333510018525,"µg/m³","2025-12-02T16:00:00Z","2025-12-02T11:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",8.327083366257805,"µg/m³","2025-12-02T17:00:00Z","2025-12-02T12:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.372172577750115,"µg/m³","2025-12-02T18:00:00Z","2025-12-02T13:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.867559514230206,"µg/m³","2025-12-02T19:00:00Z","2025-12-02T14:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.765476194520793,"µg/m³","2025-12-02T20:00:00Z","2025-12-02T15:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",4.449851187566916,"µg/m³","2025-12-02T21:00:00Z","2025-12-02T16:00:00-05:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
