location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2616564,"7th Ave and W 16th St","pm25",11.719047705332438,"µg/m³","2025-07-01T01:00:00Z","2025-06-30T21:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.052380959192911,"µg/m³","2025-07-01T02:00:00Z","2025-06-30T22:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",12.57633932431539,"µg/m³","2025-07-01T03:00:00Z","2025-06-30T23:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",13.68764877319336,"µg/m³","2025-07-01T04:00:00Z","2025-07-01T00:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",15.341369072596232,"µg/m³","2025-07-01T05:00:00Z","2025-07-01T01:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",14.70297622680664,"µg/m³","2025-07-01T06:00:00Z","2025-07-01T02:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",14.890178759892782,"µg/m³","2025-07-01T07:00:00Z","2025-07-01T03:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.012202382087708,"µg/m³","2025-07-01T08:00:00Z","2025-07-01T04:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",6.540327390034993,"µg/m³","2025-07-01T09:00:00Z","2025-07-01T05:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.254761894543965,"µg/m³","2025-07-01T10:00:00Z","2025-07-01T06:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.089136838912964,"µg/m³","2025-07-01T11:00:00Z","2025-07-01T07:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",5.715476115544637,"µg/m³","2025-07-01T12:00:00Z","2025-07-01T08:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",7.788541674613953,"µg/m³","2025-07-01T13:00:00Z","2025-07-01T09:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",10.525892814000448,"µg/m³","2025-07-01T14:00:00Z","2025-07-01T10:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",13.965327421824137,"µg/m³","2025-07-01T15:00:00Z","2025-07-01T11:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",16.08988094329834,"µg/m³","2025-07-01T16:00:00Z","2025-07-01T12:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",15.237946430842081,"µg/m³","2025-07-01T17:00:00Z","2025-07-01T13:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",13.815376996994019,"µg/m³","2025-07-01T18:00:00Z","2025-07-01T14:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",10.93348209063212,"µg/m³","2025-07-01T19:00:00Z","2025-07-01T15:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.575743993123373,"µg/m³","2025-07-01T20:00:00Z","2025-07-01T16:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",14.774702390034994,"µg/m³","2025-07-01T21:00:00Z","2025-07-01T17:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.367708444595337,"µg/m³","2025-07-01T22:00:00Z","2025-07-01T18:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
2616564,"7th Ave and W 16th St","pm25",11.203869024912516,"µg/m³","2025-07-01T23:00:00Z","2025-07-01T19:00:00-04:00","America/New_York",40.740022,-73.998504,,,,"Unknown Person","AirGradient"
